"Timestamp (CST)","State","Charging State","Shift State","Battery Level (%)","Usable Battery Level (%)","Battery Range (mi)","Est. Battery Range (mi)","Ideal Battery Range (mi)","Latitude","Longitude","Elevation (m)","Speed (mph)","Power (kW)","Odometer (mi)","Charge Rate (mph)","Current (A)","Charger Power (kW)","Charger Voltage (V)","Charger Phases","Energy Added (kWh)","Rated Range Added (mi)","Ideal Range Added (mi)","Climate","Battery Heater","Inside Temp (°F)","Outside Temp (°F)","Locked","Sentry Mode","Lifetime Energy Used (kWh)","Energy Remaining (kWh)","Pack Current (A)","Pack Voltage (V)","Min Battery Module Temp (°F)","Max Battery Module Temp (°F)"
"2025-08-25 11:54:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","85.0","1","0","36709.500","4.58","0.0","317.05","88.0","89.0"
"2025-08-25 11:55:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","86.0","85.0","1","0","36709.500","4.32","0.0","317.05","88.0","89.0"
"2025-08-25 11:56:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","87.0","85.0","1","0","36709.500","4.32","-0.5","317.05","88.0","89.0"
"2025-08-25 11:58:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","87.0","85.0","1","0","36709.500","4.30","-0.4","317.05","88.0","89.0"
"2025-08-25 11:59:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","88.0","85.0","1","0","36709.500","4.30","-0.4","317.12","88.0","89.0"
"2025-08-25 12:00:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","88.0","85.0","1","0","36709.500","4.30","-0.4","317.12","88.0","89.0"
"2025-08-25 12:01:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","85.0","1","0","36709.500","4.30","-0.4","317.12","87.0","89.0"
"2025-08-25 12:02:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","85.0","1","0","36709.500","4.30","-0.4","317.12","87.0","89.0"
"2025-08-25 12:04:00","online","Stopped","P","1","1","3.18",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","85.0","1","0","36709.500","4.30","-0.4","316.80","87.0","89.0"
"2025-08-25 12:25:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.520","4.30","0.0","316.85","87.0","88.0"
"2025-08-25 12:26:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","86.0","1","0","36709.520","4.30","0.0","316.85","87.0","88.0"
"2025-08-25 12:27:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","86.0","1","0","36709.520","4.30","-0.4","316.85","87.0","89.0"
"2025-08-25 12:28:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","86.0","1","0","36709.520","4.30","-0.4","316.85","87.0","89.0"
"2025-08-25 12:29:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","86.0","1","0","36709.520","4.30","-0.4","316.85","87.0","89.0"
"2025-08-25 12:30:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","86.0","1","0","36709.520","4.30","-0.4","316.59","87.0","89.0"
"2025-08-25 12:31:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","89.0","86.0","1","0","36709.520","4.30","-0.4","316.59","87.0","89.0"
"2025-08-25 12:32:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.520","4.30","-0.4","316.59","87.0","89.0"
"2025-08-25 12:33:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.520","4.29","-0.4","316.59","87.0","89.0"
"2025-08-25 12:35:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.520","4.30","-0.2","316.73","87.0","89.0"
"2025-08-25 12:36:00","online","Stopped","P","1","1","3.10",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.520","4.30","-0.2","316.73","87.0","89.0"
"2025-08-25 12:37:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.520","4.30","-0.2","316.73","87.0","89.0"
"2025-08-25 12:38:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.30","0.0","316.37","87.0","89.0"
"2025-08-25 12:39:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.30","0.0","316.37","87.0","89.0"
"2025-08-25 12:40:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.30","-0.4","316.37","87.0","89.0"
"2025-08-25 12:41:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.30","-0.4","316.37","88.0","89.0"
"2025-08-25 12:43:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.30","-0.2","316.31","88.0","89.0"
"2025-08-25 12:44:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.30","-0.4","316.31","88.0","89.0"
"2025-08-25 12:45:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.28","-0.4","316.31","88.0","89.0"
"2025-08-25 12:46:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.28","-0.3","316.31","88.0","89.0"
"2025-08-25 12:48:00","online","Stopped","P","1","1","2.93",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.550","4.28","-0.4","316.33","88.0","89.0"
"2025-08-25 13:27:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","92.0","86.0","1","0","36709.570","4.28","0.0","316.21","88.0","89.0"
"2025-08-25 13:28:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.570","4.28","0.0","316.21","88.0","89.0"
"2025-08-25 13:29:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","90.0","86.0","1","0","36709.570","4.26","0.0","316.21","88.0","89.0"
"2025-08-25 13:30:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.570","4.26","-0.5","316.21","88.0","89.0"
"2025-08-25 13:31:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.570","4.26","-0.4","316.21","88.0","89.0"
"2025-08-25 13:32:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.570","4.26","-0.4","315.99","88.0","89.0"
"2025-08-25 13:33:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","86.0","1","0","36709.570","4.26","-0.5","315.99","88.0","89.0"
"2025-08-25 13:35:00","online","Stopped","P","1","1","2.85",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","92.0","87.0","1","0","36709.570","4.26","-0.5","315.99","88.0","89.0"
"2025-08-25 13:37:00","online","Stopped","P","1","1","2.76",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","92.0","90.0","1","0","36709.570","4.25","-0.5","316.02","88.0","89.0"
"2025-08-25 14:19:00","online","Stopped","P","1","1","2.68",,"246.11","30.296724","-97.686470","175","0",,"73730.70",,"0","0.00","2",,"0.00","0.00","0.00","0","0","94.0","91.0","0","0","36709.610","4.24","0.0","315.81","88.0","89.0"
"2025-08-25 14:20:00","online","Disconnected","D","1","1","2.68",,"246.11","30.296764","-97.686485","175","5",,"73730.79",,"0","0.00","2",,"0.00","0.00","0.00","0","0","93.0","91.0","1","0","36709.610","4.23","0.0","315.81","88.0","89.0"
"2025-08-25 14:21:00","online","Disconnected","D","1","1","2.51",,"246.11","30.298210","-97.687810","173","13",,"73730.89",,"0","0.00","2",,"0.00","0.00","0.00","0","0","92.0","91.0","1","0","36709.610","4.17","-17.5","315.81","88.0","89.0"
"2025-08-25 14:22:00","online","Disconnected","D","1","1","2.34",,"246.11","30.299377","-97.690994","177","17",,"73731.05",,"0","0.00","2",,"0.00","0.00","0.00","0","0","93.0","91.0","1","0","36709.610","4.10","-34.9","315.81","88.0","89.0"
"2025-08-25 14:23:00","online","Disconnected","D","1","1","1.84",,"246.11","30.301527","-97.698360","188","30",,"73731.40",,"0","0.00","2",,"0.00","0.00","0.00","0","0","93.0","91.0","1","0","36709.610","3.97","0.4","315.81","89.0","90.0"
"2025-08-25 14:24:00","online","Disconnected","D","1","1","1.34",,"246.11","30.303726","-97.699630","191","15",,"73731.75",,"0","0.00","2",,"0.00","0.00","0.00","0","0","94.0","91.0","1","0","36709.610","3.89","35.7","309.74","89.0","90.0"
"2025-08-25 14:25:00","online","Disconnected","D","0","0","0.84",,"246.11","30.306168","-97.706040","192","17",,"73732.02",,"0","0.00","2",,"0.00","0.00","0.00","0","0","93.0","91.0","1","0","36709.610","3.79","16.4","303.67","89.0","90.0"
"2025-08-25 14:26:00","online","Disconnected","D","0","0","0.33",,"246.11","30.308588","-97.708590","191","15",,"73732.37",,"0","0.00","2",,"0.00","0.00","0.00","0","0","93.0","91.0","1","0","36709.610","3.67","-3.0","303.67","90.0","90.0"
"2025-08-25 14:27:00","online","Disconnected","D","0","0","0.17",,"246.11","30.311022","-97.708680","198","19",,"73732.64",,"0","0.00","2",,"0.00","0.00","0.00","0","0","92.0","91.0","1","0","36709.610","3.56","-51.0","303.67","90.0","91.0"
"2025-08-25 14:28:00","online","Disconnected","D","0","0","0.00",,"246.11","30.317072","-97.707120","209","30",,"73733.03",,"0","0.00","2",,"0.00","0.00","0.00","0","0","91.0","91.0","1","0","36709.610","3.39","-98.9","303.67","91.0","91.0"
"2025-08-25 14:29:00","online","Disconnected","D","0","0","0.00",,"246.11","30.321554","-97.706760","224","16",,"73733.43",,"0","0.00","2",,"0.00","0.00","0.00","1","0","90.0","91.0","1","0","36709.610","3.28","-152.7","296.94","91.0","91.0"
"2025-08-25 14:30:00","online","Disconnected","D","0","0","0.00",,"246.11","30.322506","-97.710530","209","18",,"73733.77",,"0","0.00","2",,"0.00","0.00","0.00","1","0","85.0","91.0","1","0","36709.610","3.14","-206.5","290.22","91.0","92.0"
"2025-08-25 14:31:00","online","Disconnected","D","0","0","0.00",,"246.11","30.325998","-97.708520","217","1",,"73734.05",,"0","0.00","2",,"0.00","0.00","0.00","1","0","78.0","91.0","1","0","36709.610","2.98","-111.4","290.22","91.0","93.0"
"2025-08-25 14:32:00","online","Disconnected","P","0","0","0.00",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","0.00","52",,"0.00","0.00","0.00","1","0","73.0","91.0","0","0","36709.610","2.86","-16.4","290.22","94.0","96.0"
"2025-08-25 14:33:00","online","Charging","P","0","0","0.17",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","0.00","400",,"0.00","0.00","0.00","1","0","72.0","91.0","0","0","36709.610","2.78","-16.4","290.22","94.0","96.0"
"2025-08-25 14:34:00","online","Charging","P","1","1","2.22",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","115.00","346",,"0.00","0.00","0.00","1","0","71.0","91.0","0","0","36709.610","4.31","318.8","321.51","96.0","98.0"
"2025-08-25 14:35:00","online","Charging","P","3","3","11.38",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","102.00","354",,"0.00","0.00","0.00","1","0","70.0","92.0","0","0","36709.610","5.87","277.8","352.80","98.0","98.0"
"2025-08-25 14:36:00","online","Charging","P","6","6","16.74",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","95.00","354",,"0.00","0.00","0.00","1","0","69.0","94.0","0","0","36709.610","7.68","236.7","352.80","100.0","103.0"
"2025-08-25 14:37:00","online","Charging","P","7","7","21.17",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","79.00","354",,"0.00","0.00","0.00","1","0","68.0","94.0","0","0","36709.610","8.20","208.3","352.80","104.0","103.0"
"2025-08-25 14:38:00","online","Charging","P","10","10","25.77",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","75.00","351",,"0.00","0.00","0.00","1","0","68.0","96.0","0","0","36709.610","9.62","180.0","352.80","107.0","110.0"
"2025-08-25 14:39:00","online","Charging","P","10","10","25.77",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","46.00","349",,"0.00","0.00","0.00","1","0","68.0","96.0","0","0","36709.610","9.62","180.0","352.80","107.0","110.0"
"2025-08-25 14:40:00","online","Charging","P","12","12","29.96",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","44.00","349",,"0.00","0.00","0.00","1","0","68.0","96.0","0","0","36709.610","10.49","110.5","347.79","113.0","113.0"
"2025-08-25 14:41:00","online","Charging","P","13","13","33.81",,"246.11","30.328426","-97.706730","219","16",,"73734.21",,"0","32.00","257",,"0.00","0.00","0.00","1","0","68.0","96.0","0","0","36709.610","11.25","103.6","347.79","116.0","116.0"
"2025-08-25 14:42:00","online","Disconnected","D","13","13","34.41",,"246.11","30.329206","-97.706290","230","3",,"73734.35",,"0","0.00","165",,"0.00","0.00","0.00","1","0","68.0","96.0","0","0","36709.610","11.43","101.3","347.79","117.0","118.0"
"2025-08-25 14:43:00","online","Disconnected","D","13","13","34.14",,"246.11","30.323122","-97.707375","209","23",,"73734.85",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","96.0","1","0","36709.610","11.40","50.4","347.79","118.0","120.0"
"2025-08-25 14:44:00","online","Disconnected","D","13","13","33.81",,"246.11","30.321642","-97.707480","213","5",,"73735.06",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","96.0","1","0","36709.610","11.22","-0.5","342.32","119.0","122.0"
"2025-08-25 14:45:00","online","Disconnected","D","13","13","33.31",,"246.11","30.311682","-97.709410","195","44",,"73735.62",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","98.0","1","0","36709.610","11.06","-51.9","336.86","120.0","122.0"
"2025-08-25 14:46:00","online","Disconnected","D","12","12","32.47",,"246.11","30.300797","-97.716150","195","53",,"73736.43",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","99.0","1","0","36709.610","10.81","-103.2","336.86","121.0","123.0"
"2025-08-25 14:47:00","online","Disconnected","D","12","12","30.71",,"246.11","30.290686","-97.722420","191","49",,"73737.31",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","100.0","1","0","36709.610","10.59","-36.1","336.86","122.0","123.0"
"2025-08-25 14:48:00","online","Disconnected","D","12","12","30.54",,"246.11","30.286953","-97.724800","182","16",,"73737.63",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","100.0","1","0","36709.610","10.42","31.1","336.86","122.0","124.0"
"2025-08-25 14:49:00","online","Disconnected","D","12","12","29.96",,"246.11","30.283007","-97.727394","190","21",,"73737.96",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","100.0","1","0","36709.610","10.28","-29.9","334.40","122.0","124.0"
"2025-08-25 14:50:00","online","Disconnected","D","11","11","29.29",,"246.11","30.279837","-97.729410","190","14",,"73738.25",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","100.0","1","0","36709.610","10.20","-90.8","331.94","123.0","124.0"
"2025-08-25 14:51:00","online","Disconnected","D","11","11","29.21",,"246.11","30.277882","-97.730300","177","7",,"73738.41",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","100.0","1","0","36709.610","10.14","-57.8","331.94","123.0","124.0"
"2025-08-25 14:52:00","online","Disconnected","D","11","11","28.87",,"246.11","30.274326","-97.731600","161","15",,"73738.63",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","101.0","1","0","36709.610","10.03","-24.8","331.94","123.0","124.0"
"2025-08-25 14:53:00","online","Disconnected","D","11","11","28.45",,"246.11","30.270811","-97.732800","157","13",,"73738.91",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","102.0","1","0","36709.610","9.94","-22.5","331.94","123.0","124.0"
"2025-08-25 14:54:00","online","Disconnected","D","11","11","28.03",,"246.11","30.266530","-97.734390","147","19",,"73739.18",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","103.0","1","0","36709.610","9.84","-20.2","332.88","123.0","124.0"
"2025-08-25 14:55:00","online","Disconnected","D","11","11","27.45",,"246.11","30.261326","-97.736465","145","26",,"73739.54",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","103.0","1","0","36709.610","9.70","3.1","333.82","123.0","124.0"
"2025-08-25 14:56:00","online","Disconnected","D","10","10","26.83",,"246.11","30.254890","-97.737206","144","28",,"73739.92",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","103.0","1","0","36709.610","9.57","26.4","333.82","123.0","124.0"
"2025-08-25 14:57:00","online","Disconnected","D","10","10","25.94",,"246.11","30.244032","-97.736824","167","48",,"73740.56",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","103.0","1","0","36709.610","9.30","-31.8","333.82","123.0","124.0"
"2025-08-25 14:58:00","online","Disconnected","D","10","10","24.02",,"246.11","30.231330","-97.742730","203","58",,"73741.58",,"0","0.00","2",,"0.00","0.00","0.00","1","0","69.0","103.0","1","0","36709.610","8.77","-148.3","333.82","123.0","124.0"
"2025-08-25 14:59:00","online","Disconnected","D","9","9","21.84",,"246.11","30.218424","-97.750360","221","61",,"73742.59",,"0","0.00","2",,"0.00","0.00","0.00","1","0","68.0","103.0","1","0","36709.610","8.31","-77.5","332.72","123.0","125.0"
"2025-08-25 15:00:00","online","Disconnected","D","8","8","20.08",,"246.11","30.209978","-97.755420","220","37",,"73743.36",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","8.09","-6.6","331.62","124.0","125.0"
"2025-08-25 15:01:00","online","Disconnected","D","8","8","19.25",,"246.11","30.204802","-97.759070","198","27",,"73743.79",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","7.98","28.5","331.62","124.0","125.0"
"2025-08-25 15:02:00","online","Disconnected","D","7","7","19.16",,"246.11","30.201748","-97.761640","183","15",,"73744.09",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","7.89","63.5","331.62","124.0","125.0"
"2025-08-25 15:03:00","online","Disconnected","D","7","7","18.70",,"246.11","30.195768","-97.766480","201","32",,"73744.51",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","7.70","2.1","331.62","124.0","125.0"
"2025-08-25 15:04:00","online","Disconnected","D","7","7","17.07",,"246.11","30.184013","-97.775160","214","62",,"73745.35",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","7.23","-59.2","333.10","124.0","125.0"
"2025-08-25 15:05:00","online","Disconnected","D","6","6","14.90",,"246.11","30.170200","-97.784210","232","70",,"73746.45",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","6.79","-28.1","334.58","124.0","125.0"
"2025-08-25 15:06:00","online","Disconnected","D","5","5","13.43",,"246.11","30.160580","-97.790590","193","43",,"73747.34",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","6.61","3.1","334.58","124.0","125.0"
"2025-08-25 15:07:00","online","Disconnected","D","5","5","12.89",,"246.11","30.162807","-97.791855","206","21",,"73747.69",,"0","0.00","2",,"0.00","0.00","0.00","1","0","67.0","101.0","1","0","36709.610","6.48","23.0","334.58","124.0","125.0"
"2025-08-25 15:08:00","online","Disconnected","P","5","5","12.72",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","0.00","5",,"0.00","0.00","0.00","1","0","67.0","101.0","0","0","36709.610","6.44","32.9","334.58","124.0","126.0"
"2025-08-25 15:09:00","online","Charging","P","5","5","15.15",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","84.00","186",,"0.00","0.00","0.00","0","0","68.0","101.0","1","0","36709.610","7.62","243.5","350.47","124.0","126.0"
"2025-08-25 15:10:00","online","Charging","P","12","12","31.67",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","176.00","368",,"0.00","0.00","0.00","0","0","78.0","101.0","1","0","36709.610","10.03","454.0","366.37","125.0","127.0"
"2025-08-25 15:11:00","online","Charging","P","14","14","36.90",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","176.00","375",,"0.00","0.00","0.00","0","0","85.0","101.0","1","0","36709.610","13.66","454.1","366.37","127.0","127.0"
"2025-08-25 15:12:00","online","Charging","P","18","18","47.78",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","177.00","378",,"0.00","0.00","0.00","0","0","89.0","101.0","1","1","36709.610","14.96","454.1","366.37","127.0","129.0"
"2025-08-25 15:13:00","online","Charging","P","24","24","64.94",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","166.00","381",,"0.00","0.00","0.00","0","0","91.0","101.0","1","1","36709.610","17.51","433.1","366.37","130.0","131.0"
"2025-08-25 15:14:00","online","Charging","P","26","26","70.63",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","150.00","384",,"0.00","0.00","0.00","0","0","86.0","101.0","1","1","36709.610","20.96","412.0","383.00","130.0","133.0"
"2025-08-25 15:15:00","online","Charging","P","32","32","84.77",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","139.00","385",,"0.00","0.00","0.00","0","0","82.0","101.0","1","1","36709.610","22.06","382.9","383.00","134.0","135.0"
"2025-08-25 15:16:00","online","Charging","P","34","34","89.54",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","130.00","386",,"0.00","0.00","0.00","0","0","80.0","101.0","1","1","36709.610","25.12","353.8","383.00","134.0","136.0"
"2025-08-25 15:17:00","online","Charging","P","39","39","101.63",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","126.00","387",,"0.00","0.00","0.00","0","0","81.0","101.0","1","1","36709.610","26.08","329.3","383.00","137.0","138.0"
"2025-08-25 15:18:00","online","Charging","P","40","40","105.44",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","113.00","388",,"0.00","0.00","0.00","0","0","81.0","101.0","1","1","36709.610","28.68","304.8","383.00","137.0","139.0"
"2025-08-25 15:19:00","online","Charging","P","44","44","113.47",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","107.00","390",,"0.00","0.00","0.00","0","0","83.0","101.0","1","1","36714.110","29.57","287.5","386.30","138.0","140.0"
"2025-08-25 15:20:00","online","Charging","P","45","45","120.84",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","102.00","390",,"0.00","0.00","0.00","0","0","83.0","101.0","1","1","36718.600","31.92","270.1","389.61","138.0","140.0"
"2025-08-25 15:21:00","online","Charging","P","50","50","128.12",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","101.00","392",,"0.00","0.00","0.00","0","0","85.0","101.0","1","1","36718.600","32.69","258.7","389.61","139.0","141.0"
"2025-08-25 15:22:00","online","Charging","P","51","51","133.97",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","98.00","392",,"0.00","0.00","0.00","0","0","86.0","101.0","1","1","36718.600","35.04","247.3","389.61","139.0","141.0"
"2025-08-25 15:23:00","online","Charging","P","55","55","144.14",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","92.00","394",,"0.00","0.00","0.00","0","0","85.0","101.0","1","1","36718.600","35.73","238.1","389.61","139.0","141.0"
"2025-08-25 15:24:00","online","Charging","P","56","56","147.28",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","88.00","394",,"0.00","0.00","0.00","0","0","86.0","101.0","1","1","36718.600","37.80","228.9","394.59","139.0","141.0"
"2025-08-25 15:25:00","online","Charging","P","60","60","153.72",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","87.00","396",,"0.00","0.00","0.00","0","0","86.0","101.0","1","1","36718.600","38.47","219.8","394.59","139.0","141.0"
"2025-08-25 15:26:00","online","Charging","P","62","62","162.01",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","81.00","396",,"0.00","0.00","0.00","0","0","87.0","101.0","1","1","36718.600","39.79","210.7","394.59","139.0","141.0"
"2025-08-25 15:27:00","online","Charging","P","62","62","165.10",,"246.11","30.162807","-97.792130","209","1",,"73747.74",,"0","78.00","398",,"0.00","0.00","0.00","0","0","87.0","101.0","1","1","36718.600","40.44","210.7","394.59","139.0","142.0"
